sku,product_name,price,search_terms,date_added,last_seen,display_name_card,display_name_sms,predecessor_sku,fact_sheet_url,order_of_application_url,use_up_rate_months,previous_price,price_changed_at
10191232,Mary Kay Great Heights Mascara - Black,18.00,,,2026-07-03,Great Heights Mascara - Black,Great Heights Mascara,,https://order.marykayintouch.com/on/demandware.static/-/Sites-us-master-catalog/default/dwec77251e/Original/10005/Fact%20Sheet_Mary%20Kay_Great%20Heights_Mascara.pdf,,none,,
10222584,Mary Kay Ultimate Mascara - Black,18.00,,,2026-07-03,Ultimate Mascara - Black,Ultimate Mascara,,,,,16.00,2026-05-16
10092105,Lash Intensity Mascara - Black,20.00,,,2026-07-03,Lash Intensity Mascara - Black,Lash Intensity Mascara,,https://order.marykayintouch.com/on/demandware.static/-/Sites-us-master-catalog/default/dw4ca1898e/Original/10004/Lash_Intensity_Mascara_FactSheet.pdf,,none,18.00,2026-05-16
10041481,Lash Love Mascara - I ♥ Black,16.00,,,2026-07-03,Lash Love Mascara - I ♥ Black,Lash Love Mascara,,https://order.marykayintouch.com/on/demandware.static/-/Sites-us-master-catalog/default/dwa9b31c1c/Original/10004/Lash_Love_Mascara_FactSheet.pdf,,none,,
10238958,Mary Kay Ultimate Mascara - Black Brown,18.00,,2026-04-29,2026-07-03,Ultimate Mascara - Black Brown,Ultimate Mascara,10222585,,,,16.00,2026-05-16
10222938,Mary Kay Clear Brow Styling Gel - Clear,16.00,,,2026-07-03,Clear Brow Styling Gel - Clear,Clear Brow Styling Gel,,https://order.marykayintouch.com/on/demandware.static/-/Sites-us-master-catalog/default/dwd2298060/Original/10005/Mary-Kay-Clear-Brow-Styling-Gel-Fact-Sheet.pdf,,none,14.00,2026-05-16
10125032,Mary Kay Volumizing Brow Tint - Blonde,16.00,,,2026-07-03,Volumizing Brow Tint - Blonde,Volumizing Brow Tint,,https://order.marykayintouch.com/on/demandware.static/-/Sites-us-master-catalog/default/dwbdbf5b96/Original/10004/Mary_Kay_Volumizing_Brow_Tint_FactSheet.pdf,,none,14.00,2026-05-16
10125033,Mary Kay Volumizing Brow Tint - Dark Blonde,16.00,,,2026-07-03,Volumizing Brow Tint - Dark Blonde,Volumizing Brow Tint,,https://order.marykayintouch.com/on/demandware.static/-/Sites-us-master-catalog/default/dwbdbf5b96/Original/10004/Mary_Kay_Volumizing_Brow_Tint_FactSheet.pdf,,none,14.00,2026-05-16
10125034,Mary Kay Volumizing Brow Tint - Brunette,16.00,,,2026-07-03,Volumizing Brow Tint - Brunette,Volumizing Brow Tint,,https://order.marykayintouch.com/on/demandware.static/-/Sites-us-master-catalog/default/dwbdbf5b96/Original/10004/Mary_Kay_Volumizing_Brow_Tint_FactSheet.pdf,,none,14.00,2026-05-16
10125035,Mary Kay Volumizing Brow Tint - Dark Brunette,16.00,,,2026-07-03,Volumizing Brow Tint - Dark Brunette,Volumizing Brow Tint,,https://order.marykayintouch.com/on/demandware.static/-/Sites-us-master-catalog/default/dwbdbf5b96/Original/10004/Mary_Kay_Volumizing_Brow_Tint_FactSheet.pdf,,none,14.00,2026-05-16
10127611,Mary Kay Precision Brow Liner - Blonde,16.00,,,2026-07-03,Precision Brow Liner - Blonde,Precision Brow Liner,,https://order.marykayintouch.com/on/demandware.static/-/Sites-us-master-catalog/default/dw3094f8fc/Original/10004/Mary_Kay_Precision_Brow_Liner_FactSheet.pdf,,none,14.00,2026-05-16
10127612,Mary Kay Precision Brow Liner - Dark Blonde,16.00,,,2026-07-03,Precision Brow Liner - Dark Blonde,Precision Brow Liner,,https://order.marykayintouch.com/on/demandware.static/-/Sites-us-master-catalog/default/dw3094f8fc/Original/10004/Mary_Kay_Precision_Brow_Liner_FactSheet.pdf,,none,14.00,2026-05-16
10127613,Mary Kay Precision Brow Liner - Brunette,16.00,,,2026-07-03,Precision Brow Liner - Brunette,Precision Brow Liner,,https://order.marykayintouch.com/on/demandware.static/-/Sites-us-master-catalog/default/dw3094f8fc/Original/10004/Mary_Kay_Precision_Brow_Liner_FactSheet.pdf,,none,14.00,2026-05-16
10127614,Mary Kay Precision Brow Liner - Dark Brunette,16.00,,,2026-07-03,Precision Brow Liner - Dark Brunette,Precision Brow Liner,,https://order.marykayintouch.com/on/demandware.static/-/Sites-us-master-catalog/default/dw3094f8fc/Original/10004/Mary_Kay_Precision_Brow_Liner_FactSheet.pdf,,none,14.00,2026-05-16
10127615,Mary Kay Precision Brow Liner - Black Brown,16.00,,,2026-07-03,Precision Brow Liner - Black Brown,Precision Brow Liner,,https://order.marykayintouch.com/on/demandware.static/-/Sites-us-master-catalog/default/dw3094f8fc/Original/10004/Mary_Kay_Precision_Brow_Liner_FactSheet.pdf,,none,14.00,2026-05-16
10239163,"Mary Kay Waterproof Lip Liner - Pink Nude, Matte",14.00,,,2026-07-03,"Waterproof Lip Liner - Pink Nude, Matte",Waterproof Lip Liner,,https://order.marykayintouch.com/on/demandware.static/-/Sites-us-master-catalog/default/dw448cbdb3/Original/10005/Fact_Sheet_Mary_Kay_%20Waterproof%20Lip_Liner.pdf,,none,,
10239164,"Mary Kay Waterproof Lip Liner - Beige Nude, Matte",16.00,,,2026-07-03,"Waterproof Lip Liner - Beige Nude, Matte",Waterproof Lip Liner,,https://order.marykayintouch.com/on/demandware.static/-/Sites-us-master-catalog/default/dw448cbdb3/Original/10005/Fact_Sheet_Mary_Kay_%20Waterproof%20Lip_Liner.pdf,,none,14.00,2026-05-16
10239165,"Mary Kay Waterproof Lip Liner - Mauve Nude, Matte",16.00,,,2026-07-03,"Waterproof Lip Liner - Mauve Nude, Matte",Waterproof Lip Liner,,https://order.marykayintouch.com/on/demandware.static/-/Sites-us-master-catalog/default/dw448cbdb3/Original/10005/Fact_Sheet_Mary_Kay_%20Waterproof%20Lip_Liner.pdf,,none,14.00,2026-05-16
10239166,"Mary Kay Waterproof Lip Liner - Auburn Nude, Matte",16.00,,,2026-07-03,"Waterproof Lip Liner - Auburn Nude, Matte",Waterproof Lip Liner,,https://order.marykayintouch.com/on/demandware.static/-/Sites-us-master-catalog/default/dw448cbdb3/Original/10005/Fact_Sheet_Mary_Kay_%20Waterproof%20Lip_Liner.pdf,,none,14.00,2026-05-16
10239167,"Mary Kay Waterproof Lip Liner - Truffle Nude, Matte",16.00,,,2026-07-03,"Waterproof Lip Liner - Truffle Nude, Matte",Waterproof Lip Liner,,https://order.marykayintouch.com/on/demandware.static/-/Sites-us-master-catalog/default/dw448cbdb3/Original/10005/Fact_Sheet_Mary_Kay_%20Waterproof%20Lip_Liner.pdf,,none,14.00,2026-05-16
10239168,"Mary Kay Waterproof Lip Liner - Rose, Matte",16.00,,,2026-07-03,"Waterproof Lip Liner - Rose, Matte",Waterproof Lip Liner,,https://order.marykayintouch.com/on/demandware.static/-/Sites-us-master-catalog/default/dw448cbdb3/Original/10005/Fact_Sheet_Mary_Kay_%20Waterproof%20Lip_Liner.pdf,,none,14.00,2026-05-16
10239169,Mary Kay Waterproof Lip Liner - Hot Pink,16.00,,,2026-07-03,Waterproof Lip Liner - Hot Pink,Waterproof Lip Liner,,https://order.marykayintouch.com/on/demandware.static/-/Sites-us-master-catalog/default/dw448cbdb3/Original/10005/Fact_Sheet_Mary_Kay_%20Waterproof%20Lip_Liner.pdf,,none,14.00,2026-05-16
10239170,"Mary Kay Waterproof Lip Liner - Red, Matte",16.00,,,2026-07-03,"Waterproof Lip Liner - Red, Matte",Waterproof Lip Liner,,https://order.marykayintouch.com/on/demandware.static/-/Sites-us-master-catalog/default/dw448cbdb3/Original/10005/Fact_Sheet_Mary_Kay_%20Waterproof%20Lip_Liner.pdf,,none,14.00,2026-05-16
10239171,"Mary Kay Waterproof Lip Liner - Berry, Matte",16.00,,,2026-07-03,"Waterproof Lip Liner - Berry, Matte",Waterproof Lip Liner,,https://order.marykayintouch.com/on/demandware.static/-/Sites-us-master-catalog/default/dw448cbdb3/Original/10005/Fact_Sheet_Mary_Kay_%20Waterproof%20Lip_Liner.pdf,,none,14.00,2026-05-16
10153485,Mary Kay Unlimited Lip Gloss - Berry Delight,20.00,,,2026-07-03,Unlimited Lip Gloss - Berry Delight,Unlimited Lip Gloss,,https://order.marykayintouch.com/on/demandware.static/-/Sites-us-master-catalog/default/dw6376228d/Original/10004/Mary_Kay_Unlimited_Lip_Gloss_FactSheet.pdf,,none,18.00,2026-05-16
10153484,Mary Kay Unlimited Lip Gloss - Pink Fusion,20.00,,,2026-07-03,Unlimited Lip Gloss - Pink Fusion,Unlimited Lip Gloss,,https://order.marykayintouch.com/on/demandware.static/-/Sites-us-master-catalog/default/dw6376228d/Original/10004/Mary_Kay_Unlimited_Lip_Gloss_FactSheet.pdf,,none,18.00,2026-05-16
10249020,Mary Kay Unlimited Lip Gloss - Unique Mauve,20.00,,,2026-07-03,Unlimited Lip Gloss - Unique Mauve,Unlimited Lip Gloss,,https://order.marykayintouch.com/on/demandware.static/-/Sites-us-master-catalog/default/dw6376228d/Original/10004/Mary_Kay_Unlimited_Lip_Gloss_FactSheet.pdf,,none,18.00,2026-05-16
10249011,Mary Kay Unlimited Lip Gloss - Fancy Coral,20.00,,,2026-07-03,Unlimited Lip Gloss - Fancy Coral,Unlimited Lip Gloss,,https://order.marykayintouch.com/on/demandware.static/-/Sites-us-master-catalog/default/dw6376228d/Original/10004/Mary_Kay_Unlimited_Lip_Gloss_FactSheet.pdf,,none,18.00,2026-05-16
10249014,Mary Kay Unlimited Lip Gloss - Pink Ballerina,20.00,,,2026-07-03,Unlimited Lip Gloss - Pink Ballerina,Unlimited Lip Gloss,,https://order.marykayintouch.com/on/demandware.static/-/Sites-us-master-catalog/default/dw6376228d/Original/10004/Mary_Kay_Unlimited_Lip_Gloss_FactSheet.pdf,,none,18.00,2026-05-16
10249017,Mary Kay Unlimited Lip Gloss - Sheer Illusion,20.00,,,2026-07-03,Unlimited Lip Gloss - Sheer Illusion,Unlimited Lip Gloss,,https://order.marykayintouch.com/on/demandware.static/-/Sites-us-master-catalog/default/dw6376228d/Original/10004/Mary_Kay_Unlimited_Lip_Gloss_FactSheet.pdf,,none,18.00,2026-05-16
10249012,Mary Kay Unlimited Lip Gloss - Iconic Red,20.00,,,2026-07-03,Unlimited Lip Gloss - Iconic Red,Unlimited Lip Gloss,,https://order.marykayintouch.com/on/demandware.static/-/Sites-us-master-catalog/default/dw6376228d/Original/10004/Mary_Kay_Unlimited_Lip_Gloss_FactSheet.pdf,,none,18.00,2026-05-16
10249019,Mary Kay Unlimited Lip Gloss - Tawny Nude,20.00,,,2026-07-03,Unlimited Lip Gloss - Tawny Nude,Unlimited Lip Gloss,,https://order.marykayintouch.com/on/demandware.static/-/Sites-us-master-catalog/default/dw6376228d/Original/10004/Mary_Kay_Unlimited_Lip_Gloss_FactSheet.pdf,,none,18.00,2026-05-16
10249013,Mary Kay Unlimited Lip Gloss - Nude Blush,20.00,,,2026-07-03,Unlimited Lip Gloss - Nude Blush,Unlimited Lip Gloss,,https://order.marykayintouch.com/on/demandware.static/-/Sites-us-master-catalog/default/dw6376228d/Original/10004/Mary_Kay_Unlimited_Lip_Gloss_FactSheet.pdf,,none,18.00,2026-05-16
10249006,Mary Kay Unlimited Lip Gloss - Beach Bronze,20.00,,,2026-07-03,Unlimited Lip Gloss - Beach Bronze,Unlimited Lip Gloss,,https://order.marykayintouch.com/on/demandware.static/-/Sites-us-master-catalog/default/dw6376228d/Original/10004/Mary_Kay_Unlimited_Lip_Gloss_FactSheet.pdf,,none,18.00,2026-05-16
10089644,Gel Semi-Matte Lipstick - Always Apricot,20.00,,,2026-07-03,Gel Semi-Matte Lipstick - Always Apricot,Gel Semi-Matte Lipstick,,https://order.marykayintouch.com/on/demandware.static/-/Sites-us-master-catalog/default/dw78cd5593/Original/10005/MARY_KAY_GEL_LIPSTICK_Semi-Matte_Semi-Shine_Fact%20Sheet_Final_2024.pdf,,none,,
10089640,Gel Semi-Matte Lipstick - Bashful You,20.00,,,2026-07-03,Gel Semi-Matte Lipstick - Bashful You,Gel Semi-Matte Lipstick,,https://order.marykayintouch.com/on/demandware.static/-/Sites-us-master-catalog/default/dw78cd5593/Original/10005/MARY_KAY_GEL_LIPSTICK_Semi-Matte_Semi-Shine_Fact%20Sheet_Final_2024.pdf,,none,,
10157977,Gel Semi-Matte Lipstick - Blush Velvet,20.00,,,2026-07-03,Gel Semi-Matte Lipstick - Blush Velvet,Gel Semi-Matte Lipstick,,https://order.marykayintouch.com/on/demandware.static/-/Sites-us-master-catalog/default/dw78cd5593/Original/10005/MARY_KAY_GEL_LIPSTICK_Semi-Matte_Semi-Shine_Fact%20Sheet_Final_2024.pdf,,none,,
10089647,Gel Semi-Matte Lipstick - Crushed Berry,20.00,,,2026-07-03,Gel Semi-Matte Lipstick - Crushed Berry,Gel Semi-Matte Lipstick,,https://order.marykayintouch.com/on/demandware.static/-/Sites-us-master-catalog/default/dw78cd5593/Original/10005/MARY_KAY_GEL_LIPSTICK_Semi-Matte_Semi-Shine_Fact%20Sheet_Final_2024.pdf,,none,,
10089642,Gel Semi-Matte Lipstick - Mauve Moment,20.00,,,2026-07-03,Gel Semi-Matte Lipstick - Mauve Moment,Gel Semi-Matte Lipstick,,https://order.marykayintouch.com/on/demandware.static/-/Sites-us-master-catalog/default/dw78cd5593/Original/10005/MARY_KAY_GEL_LIPSTICK_Semi-Matte_Semi-Shine_Fact%20Sheet_Final_2024.pdf,,none,,
10089646,Gel Semi-Matte Lipstick - Midnight Red,20.00,,,2026-07-03,Gel Semi-Matte Lipstick - Midnight Red,Gel Semi-Matte Lipstick,,https://order.marykayintouch.com/on/demandware.static/-/Sites-us-master-catalog/default/dw78cd5593/Original/10005/MARY_KAY_GEL_LIPSTICK_Semi-Matte_Semi-Shine_Fact%20Sheet_Final_2024.pdf,,none,,
10089645,Gel Semi-Matte Lipstick - Poppy Please,20.00,,,2026-07-03,Gel Semi-Matte Lipstick - Poppy Please,Gel Semi-Matte Lipstick,,https://order.marykayintouch.com/on/demandware.static/-/Sites-us-master-catalog/default/dw78cd5593/Original/10005/MARY_KAY_GEL_LIPSTICK_Semi-Matte_Semi-Shine_Fact%20Sheet_Final_2024.pdf,,none,,
10089643,Gel Semi-Matte Lipstick - Powerful Pink,20.00,,,2026-07-03,Gel Semi-Matte Lipstick - Powerful Pink,Gel Semi-Matte Lipstick,,https://order.marykayintouch.com/on/demandware.static/-/Sites-us-master-catalog/default/dw78cd5593/Original/10005/MARY_KAY_GEL_LIPSTICK_Semi-Matte_Semi-Shine_Fact%20Sheet_Final_2024.pdf,,none,,
10157973,Gel Semi-Matte Lipstick - Red Stiletto,20.00,,,2026-07-03,Gel Semi-Matte Lipstick - Red Stiletto,Gel Semi-Matte Lipstick,,https://order.marykayintouch.com/on/demandware.static/-/Sites-us-master-catalog/default/dw78cd5593/Original/10005/MARY_KAY_GEL_LIPSTICK_Semi-Matte_Semi-Shine_Fact%20Sheet_Final_2024.pdf,,none,,
10183277,Gel Semi-Matte Lipstick - Subdued Nude,20.00,,,2026-07-03,Gel Semi-Matte Lipstick - Subdued Nude,Gel Semi-Matte Lipstick,,https://order.marykayintouch.com/on/demandware.static/-/Sites-us-master-catalog/default/dw78cd5593/Original/10005/MARY_KAY_GEL_LIPSTICK_Semi-Matte_Semi-Shine_Fact%20Sheet_Final_2024.pdf,,none,,
10141480,Gel Semi-Matte Lipstick - Trademark Pink,20.00,,,2026-07-03,Gel Semi-Matte Lipstick - Trademark Pink,Gel Semi-Matte Lipstick,,https://order.marykayintouch.com/on/demandware.static/-/Sites-us-master-catalog/default/dw78cd5593/Original/10005/MARY_KAY_GEL_LIPSTICK_Semi-Matte_Semi-Shine_Fact%20Sheet_Final_2024.pdf,,none,,
10094640,Mary Kay Gel Semi-Shine Lipstick - Apple Berry,20.00,,,2026-07-03,Gel Semi-Shine Lipstick - Apple Berry,Gel Semi-Shine Lipstick,,https://order.marykayintouch.com/on/demandware.static/-/Sites-us-master-catalog/default/dw78cd5593/Original/10005/MARY_KAY_GEL_LIPSTICK_Semi-Matte_Semi-Shine_Fact%20Sheet_Final_2024.pdf,,none,,
10183278,Mary Kay Gel Semi-Shine Lipstick - Downtown Brown,20.00,,,2026-07-03,Gel Semi-Shine Lipstick - Downtown Brown,Gel Semi-Shine Lipstick,,https://order.marykayintouch.com/on/demandware.static/-/Sites-us-master-catalog/default/dw78cd5593/Original/10005/MARY_KAY_GEL_LIPSTICK_Semi-Matte_Semi-Shine_Fact%20Sheet_Final_2024.pdf,,none,,
10094636,Mary Kay Gel Semi-Shine Lipstick - Haute Pink,20.00,,,2026-07-03,Gel Semi-Shine Lipstick - Haute Pink,Gel Semi-Shine Lipstick,,https://order.marykayintouch.com/on/demandware.static/-/Sites-us-master-catalog/default/dw78cd5593/Original/10005/MARY_KAY_GEL_LIPSTICK_Semi-Matte_Semi-Shine_Fact%20Sheet_Final_2024.pdf,,none,,
10094611,Mary Kay Gel Semi-Shine Lipstick - Love Me Pink,20.00,,,2026-07-03,Gel Semi-Shine Lipstick - Love Me Pink,Gel Semi-Shine Lipstick,,https://order.marykayintouch.com/on/demandware.static/-/Sites-us-master-catalog/default/dw78cd5593/Original/10005/MARY_KAY_GEL_LIPSTICK_Semi-Matte_Semi-Shine_Fact%20Sheet_Final_2024.pdf,,none,,
10094608,Mary Kay Gel Semi-Shine Lipstick - Naturally Buff,20.00,,,2026-07-03,Gel Semi-Shine Lipstick - Naturally Buff,Gel Semi-Shine Lipstick,,https://order.marykayintouch.com/on/demandware.static/-/Sites-us-master-catalog/default/dw78cd5593/Original/10005/MARY_KAY_GEL_LIPSTICK_Semi-Matte_Semi-Shine_Fact%20Sheet_Final_2024.pdf,,none,,
10094615,Mary Kay Gel Semi-Shine Lipstick - Raspberry Ice,20.00,,,2026-07-03,Gel Semi-Shine Lipstick - Raspberry Ice,Gel Semi-Shine Lipstick,,https://order.marykayintouch.com/on/demandware.static/-/Sites-us-master-catalog/default/dw78cd5593/Original/10005/MARY_KAY_GEL_LIPSTICK_Semi-Matte_Semi-Shine_Fact%20Sheet_Final_2024.pdf,,none,,
10094614,Mary Kay Gel Semi-Shine Lipstick - Red Smolder,20.00,,,2026-07-03,Gel Semi-Shine Lipstick - Red Smolder,Gel Semi-Shine Lipstick,,https://order.marykayintouch.com/on/demandware.static/-/Sites-us-master-catalog/default/dw78cd5593/Original/10005/MARY_KAY_GEL_LIPSTICK_Semi-Matte_Semi-Shine_Fact%20Sheet_Final_2024.pdf,,none,,
10094610,Mary Kay Gel Semi-Shine Lipstick - Rosewood,20.00,,,2026-07-03,Gel Semi-Shine Lipstick - Rosewood,Gel Semi-Shine Lipstick,,https://order.marykayintouch.com/on/demandware.static/-/Sites-us-master-catalog/default/dw78cd5593/Original/10005/MARY_KAY_GEL_LIPSTICK_Semi-Matte_Semi-Shine_Fact%20Sheet_Final_2024.pdf,,none,,
10094638,Mary Kay Gel Semi-Shine Lipstick - Scarlet Red,20.00,,,2026-07-03,Gel Semi-Shine Lipstick - Scarlet Red,Gel Semi-Shine Lipstick,,https://order.marykayintouch.com/on/demandware.static/-/Sites-us-master-catalog/default/dw78cd5593/Original/10005/MARY_KAY_GEL_LIPSTICK_Semi-Matte_Semi-Shine_Fact%20Sheet_Final_2024.pdf,,none,,
10094634,Mary Kay Gel Semi-Shine Lipstick - Spiced Ginger,20.00,,,2026-07-03,Gel Semi-Shine Lipstick - Spiced Ginger,Gel Semi-Shine Lipstick,,https://order.marykayintouch.com/on/demandware.static/-/Sites-us-master-catalog/default/dw78cd5593/Original/10005/MARY_KAY_GEL_LIPSTICK_Semi-Matte_Semi-Shine_Fact%20Sheet_Final_2024.pdf,,none,,
10094637,Mary Kay Gel Semi-Shine Lipstick - Sunset Peach,20.00,,,2026-07-03,Gel Semi-Shine Lipstick - Sunset Peach,Gel Semi-Shine Lipstick,,https://order.marykayintouch.com/on/demandware.static/-/Sites-us-master-catalog/default/dw78cd5593/Original/10005/MARY_KAY_GEL_LIPSTICK_Semi-Matte_Semi-Shine_Fact%20Sheet_Final_2024.pdf,,none,,
10094639,Mary Kay Gel Semi-Shine Lipstick - Luminous Lilac,20.00,,,2026-07-03,Gel Semi-Shine Lipstick - Luminous Lilac,Gel Semi-Shine Lipstick,,https://order.marykayintouch.com/on/demandware.static/-/Sites-us-master-catalog/default/dw78cd5593/Original/10005/MARY_KAY_GEL_LIPSTICK_Semi-Matte_Semi-Shine_Fact%20Sheet_Final_2024.pdf,,none,,
10155207,Mary Kay Supreme Hydrating Lipstick - Better Than Bare,22.00,,,2026-07-03,Supreme Hydrating Lipstick - Better Than Bare,Supreme Hydrating Lipstick,,https://order.marykayintouch.com/on/demandware.static/-/Sites-us-master-catalog/default/dw9205bcdc/Original/10004/Mary_Kay_Supreme_Hydrating_Lipstick_FactSheet.pdf,,none,20.00,2026-05-16
10206309,Mary Kay Supreme Hydrating Lipstick - Black Cherry,22.00,,,2026-07-03,Supreme Hydrating Lipstick - Black Cherry,Supreme Hydrating Lipstick,,https://order.marykayintouch.com/on/demandware.static/-/Sites-us-master-catalog/default/dw9205bcdc/Original/10004/Mary_Kay_Supreme_Hydrating_Lipstick_FactSheet.pdf,,none,20.00,2026-05-16
10155222,Mary Kay Supreme Hydrating Lipstick - Boho Plum,22.00,,,2026-07-03,Supreme Hydrating Lipstick - Boho Plum,Supreme Hydrating Lipstick,,https://order.marykayintouch.com/on/demandware.static/-/Sites-us-master-catalog/default/dw9205bcdc/Original/10004/Mary_Kay_Supreme_Hydrating_Lipstick_FactSheet.pdf,,none,20.00,2026-05-16
10155212,Mary Kay Supreme Hydrating Lipstick - Casual Rose,22.00,,,2026-07-03,Supreme Hydrating Lipstick - Casual Rose,Supreme Hydrating Lipstick,,https://order.marykayintouch.com/on/demandware.static/-/Sites-us-master-catalog/default/dw9205bcdc/Original/10004/Mary_Kay_Supreme_Hydrating_Lipstick_FactSheet.pdf,,none,20.00,2026-05-16
10155218,Mary Kay Supreme Hydrating Lipstick - Festive Pink,22.00,,,2026-07-03,Supreme Hydrating Lipstick - Festive Pink,Supreme Hydrating Lipstick,,https://order.marykayintouch.com/on/demandware.static/-/Sites-us-master-catalog/default/dw9205bcdc/Original/10004/Mary_Kay_Supreme_Hydrating_Lipstick_FactSheet.pdf,,none,20.00,2026-05-16
10249159,Mary Kay Supreme Hydrating Lipstick - Hushed Blush,22.00,,2026-04-07,2026-07-03,Supreme Hydrating Lipstick - Hushed Blush,Supreme Hydrating Lipstick,10206304,https://order.marykayintouch.com/on/demandware.static/-/Sites-us-master-catalog/default/dw9205bcdc/Original/10004/Mary_Kay_Supreme_Hydrating_Lipstick_FactSheet.pdf,,none,20.00,2026-05-16
10249161,Mary Kay Supreme Hydrating Lipstick - Natural,22.00,,2026-05-19,2026-07-03,Supreme Hydrating Lipstick - Natural,Supreme Hydrating Lipstick,10206307,https://order.marykayintouch.com/on/demandware.static/-/Sites-us-master-catalog/default/dw9205bcdc/Original/10004/Mary_Kay_Supreme_Hydrating_Lipstick_FactSheet.pdf,,none,,
10249163,Mary Kay Supreme Hydrating Lipstick - Rockstar Red,22.00,,2026-05-13,2026-07-03,Supreme Hydrating Lipstick - Rockstar Red,Supreme Hydrating Lipstick,10155219,https://order.marykayintouch.com/on/demandware.static/-/Sites-us-master-catalog/default/dw9205bcdc/Original/10004/Mary_Kay_Supreme_Hydrating_Lipstick_FactSheet.pdf,,none,20.00,2026-05-16
10249162,Mary Kay Supreme Hydrating Lipstick - Poetic Pink,22.00,,,2026-07-03,Supreme Hydrating Lipstick - Poetic Pink,Supreme Hydrating Lipstick,,https://order.marykayintouch.com/on/demandware.static/-/Sites-us-master-catalog/default/dw9205bcdc/Original/10004/Mary_Kay_Supreme_Hydrating_Lipstick_FactSheet.pdf,,none,20.00,2026-05-16
10249160,Mary Kay Supreme Hydrating Lipstick - Mauve Crush,22.00,,,2026-07-03,Supreme Hydrating Lipstick - Mauve Crush,Supreme Hydrating Lipstick,,https://order.marykayintouch.com/on/demandware.static/-/Sites-us-master-catalog/default/dw9205bcdc/Original/10004/Mary_Kay_Supreme_Hydrating_Lipstick_FactSheet.pdf,,none,20.00,2026-05-16
10249165,Mary Kay Supreme Hydrating Lipstick - Toasted Plum,22.00,,2026-06-01,2026-07-03,Supreme Hydrating Lipstick - Toasted Plum,Supreme Hydrating Lipstick,10206306,https://order.marykayintouch.com/on/demandware.static/-/Sites-us-master-catalog/default/dw9205bcdc/Original/10004/Mary_Kay_Supreme_Hydrating_Lipstick_FactSheet.pdf,,none,,
10202992,Mary Kay Perfect Palette (unfilled),24.00,,,2026-07-03,Perfect Palette (unfilled),Perfect Palette,,,,,20.00,2026-05-16
10114610,Mary Kay Petite Palette (unfilled),12.00,,,2026-07-03,Petite Palette (unfilled),Petite Palette,,,,,10.00,2026-05-16
10134452,Cosmetic Sponges,4.00,,,2026-07-03,Cosmetic Sponges,Cosmetic Sponges,,,,,,
10114898,Mary Kay Blending Sponge,12.00,,,2026-07-03,Blending Sponge,Blending Sponge,,,,,,
10128063,Mary Kay Blending Brush,18.00,,,2026-07-03,Blending Brush,Blending Brush,,,,,16.00,2026-05-16
10135951,Mary Kay Mask Applicator,14.00,,,2026-07-03,Mask Applicator,Mask Applicator,,,https://order.marykayintouch.com/on/demandware.static/-/Sites-us-master-catalog/default/dw2fadb95e/Original/10005/Order%20of%20Application.pdf,,12.00,2026-05-16
10107305,Mary Kay Essential Brush Collection,60.00,,,2026-07-03,Essential Brush Collection,Essential Brush Collection,,https://order.marykayintouch.com/on/demandware.static/-/Sites-us-master-catalog/default/dwc3bdaa9f/Original/10004/Mary_Kay_Essential_Brush_Collection_FactSheet.pdf,,none,,
10122325,Mary Kay Liquid Foundation Brush,16.00,,,2026-07-03,Liquid Foundation Brush,Liquid Foundation Brush,,https://order.marykayintouch.com/on/demandware.static/-/Sites-us-master-catalog/default/dw757d542a/Original/10004/Mary_Kay_Liquid_Foundation_Brush_FactSheet.pdf,,none,14.00,2026-05-16
10122329,Mary Kay Cream Color Brush,12.00,,,2026-07-03,Cream Color Brush,Cream Color Brush,,https://order.marykayintouch.com/on/demandware.static/-/Sites-us-master-catalog/default/dw86d49633/Original/10004/Mary_Kay_Cream_Color_Brush_FactSheet.pdf,,none,,
10122328,Mary Kay Eyebrow/Eyeliner Brush,12.00,,,2026-07-03,Eyebrow/Eyeliner Brush,Eyebrow/Eyeliner Brush,,https://order.marykayintouch.com/on/demandware.static/-/Sites-us-master-catalog/default/dw7c3e69cf/Original/10004/Mary_Kay_Eyebrow_Eyeliner_Brush_FactSheet.pdf,,none,10.00,2026-05-16
10122320,Mary Kay All-Over Powder Brush,18.00,,,2026-07-03,All-Over Powder Brush,All-Over Powder Brush,,https://order.marykayintouch.com/on/demandware.static/-/Sites-us-master-catalog/default/dwc3bdaa9f/Original/10004/Mary_Kay_Essential_Brush_Collection_FactSheet.pdf,,none,,
10122321,Mary Kay Cheek Brush,16.00,,,2026-07-03,Cheek Brush,Cheek Brush,,https://order.marykayintouch.com/on/demandware.static/-/Sites-us-master-catalog/default/dwc3bdaa9f/Original/10004/Mary_Kay_Essential_Brush_Collection_FactSheet.pdf,,none,,
10168938,Mary Kay Eye Blending Brush,12.00,,,2026-07-03,Eye Blending Brush,Eye Blending Brush,,,,,,
10122322,Mary Kay Eye Crease Brush,12.00,,,2026-07-03,Eye Crease Brush,Eye Crease Brush,,https://order.marykayintouch.com/on/demandware.static/-/Sites-us-master-catalog/en_US/v1778648830459/Original/10000/Mary%20Kay%C3%82%C2%AE%20Essential%20Brush%20Collection%20Final%20Fact%20Sheet%20GLOBAL%205-31-17.pdf,,none,,
